R-R Interval,Mean Squared Error of Signals,"Type (1=AF, 2=NS)"
6.66666666669698e-05,0.0337549688901543,1
6.88000000001113e-05,0.0337549688901543,1
9.43999999990825e-05,0.0337549688901543,1
0.000158400000000239,0.0337549688901543,1
0.000132266666666293,0.0337549688901543,1
6.18666666662873e-05,0.0337549688901543,1
0.000100266666666897,0.0337549688901543,1
8.80000000007494e-05,0.0337549688901543,1
7.30666666664853e-05,0.0337549688901543,1
0.000204800000001956,0.0337549688901543,1
0.000151466666667264,0.0337549688901543,1
6.24000000010507e-05,0.0337549688901543,1
9.22666666680632e-05,0.0337549688901543,1
0.000169066666666614,0.0337549688901543,1
0.000107200000000933,0.0337549688901543,1
0.000132799999998267,0.0337549688901543,1
0.000106666666666594,0.0337549688901543,1
0.0125738666666598,0.0337549688901543,1
0.0138293333333687,0.0337549688901543,1
0.0486607999999656,0.0337549688901543,1
0.0251568000000346,0.0337549688901543,1
0.0307631999999974,0.0337549688901543,1
0.00768480000000217,0.0337549688901543,1
0.0140586666666499,0.0337549688901543,1
0.00815314285714254,0.0337549688901543,1
0.0326042666666725,0.0337549688901543,1
0.00851580952382549,0.0337549688901543,1
0.00867657142857174,0.0337549688901543,1
0.0122842666666541,0.0337549688901543,1
0.00467004444444825,0.0337549688901543,1
0.0013008351648381,0.0337549688901543,1
0.00507961904762325,0.0337549688901543,1
0.00249980952380823,0.0337549688901543,1
0.0360426666667326,0.0337549688901543,1
0.0120152380952389,0.0337549688901543,1
0.245548799999914,0.0337549688901543,1
0.808991999999917,0.0337549688901543,1
0.0156839999999758,0.0337549688901543,1
0.0572826666666817,0.0337549688901543,1
0.0234991999999962,0.0337549688901543,1
0.0290816000000092,0.0337549688901543,1
0.017570000000007,0.0337549688901543,1
0.00594590476190273,0.0337549688901543,1
0.0193370666666832,0.0337549688901543,1
0.010056857142868,0.0337549688901543,1
0.00409447619047493,0.0337549688901543,1
0.0138742857142888,0.0337549688901543,1
0.0110339047619016,0.0337549688901543,1
0.0215002666666721,0.0337549688901543,1
0.00736533333334546,0.0337549688901543,1
0.0260368000000034,0.0337549688901543,1
0.0102785714285708,0.0337549688901543,1
0.00742080000000275,0.0337549688901543,1
0.0231104000000148,0.0337549688901543,1
0.00547400000001065,0.0337549688901543,1
0.0619346666666769,0.0337549688901543,1
0.0244767999999763,0.0337549688901543,1
0.0141254285714491,0.0337549688901543,1
0.0539114666666477,0.0337549688901543,1
0.0177024000000152,0.0337549688901543,1
0.0056411428571393,0.0337549688901543,1
0.232842666666717,0.0337549688901543,1
0.0146906666666898,0.0337549688901543,1
0.0223536000000102,0.0337549688901543,1
0.0143466666666591,0.0337549688901543,1
0.34536319999979,0.0337549688901543,1
0.0147649523809359,0.0337549688901543,1
0.293036800000057,0.0337549688901543,1
0.621296000000185,0.0337549688901543,1
0.00528228571428103,0.0337549688901543,1
0.0145493333333313,0.0337549688901543,1
0.218825066666686,0.0337549688901543,1
0.00533599999999029,0.0337549688901543,1
0.0172182857143234,0.0337549688901543,1
0.0068876190476228,0.0337549688901543,1
0.00268342857142574,0.0337549688901543,1
0.00476190476190801,0.0337549688901543,1
0.00381866666665827,0.0337549688901543,1
0.0136396190476166,0.0337549688901543,1
0.00908266666667852,0.0337549688901543,1
0.0314351999999983,0.0337549688901543,1
1.21012666666668,0.0337549688901543,1
4.29831199999938,0.0337549688901543,1
0.00569919999999704,0.0337549688901543,1
0.0993391999999604,0.0337549688901543,1
0.00709777777776802,0.0337549688901543,1
0.247999111111132,0.0337549688901543,1
0.791854666666693,0.0337549688901543,1
0.0196912000000114,0.0337549688901543,1
0.011236000000021,0.0337549688901543,1
0.0248938666666736,0.0337549688901543,1
0.00251679999998675,0.0337549688901543,1
0.00909706666666092,0.0337549688901543,1
0.0209562666666696,0.0337549688901543,1
0.0146095999999959,0.0337549688901543,1
0.0225194666666371,0.0337549688901543,1
0.00529066666667808,0.0337549688901543,1
0.0230445714285475,0.0337549688901543,1
0.00553599999999527,0.0337549688901543,1
0.00833828571429068,0.0337549688901543,1
0.014306285714275,0.0337549688901543,1
0.0142773333333132,0.0337549688901543,1
0.00645485714285629,0.0337549688901543,1
0.0157462857142921,0.0337549688901543,1
0.0149424761904757,0.0337549688901543,1
0.0182122666666707,0.0337549688901543,1
0.0129791999999891,0.0337549688901543,1
0.0362863999999784,0.0337549688901543,1
0.00461119999999338,0.0337549688901543,1
0.00158933333333123,0.0337549688901543,1
0.00283520000000052,0.0337549688901543,1
0.014814400000011,0.0337549688901543,1
0.0123824000000037,0.0337549688901543,1
0.00427200000000138,0.0337549688901543,1
0.02088800000004,0.0337549688901543,1
0.00155885714286099,0.0337549688901543,1
0.00978361904762265,0.0337549688901543,1
0.0253851428571565,0.0337549688901543,1
0.00153295238094779,0.0337549688901543,1
0.00186079999999785,0.0337549688901543,1
0.0369248000000137,0.0337549688901543,1
0.00330514285714397,0.0337549688901543,1
0.00652723809523022,0.0337549688901543,1
0.00409828571429605,0.0337549688901543,1
0.00758399999999538,0.0337549688901543,1
0.0176554666666592,0.0337549688901543,1
0.00418186666665637,0.0337549688901543,1
0.0153199999999987,0.0337549688901543,1
0.000489066666663303,0.0337549688901543,1
0.000290666666666077,0.0337549688901543,1
8.10666666669558e-05,0.0337549688901543,1
6.02666666662417e-05,0.0337549688901543,1
5.54666666663475e-05,0.0337549688901543,1
9.82857142868695e-05,0.0337549688901543,1
0.000106666666664775,0.0337549688901543,1
0.000102400000000614,0.0337549688901543,1
0.000175466666665402,0.0337549688901543,1
8.99047619053173e-05,0.0337549688901543,1
0.000160000000001164,0.0337549688901543,1
0.000137066666667763,0.0337549688901543,1
0.000102399999998068,0.0337549688901543,1
0.00573866666666569,0.0337549688901543,1
7.6800000001461e-05,0.0337549688901543,1
9.38666666658653e-05,0.0337549688901543,1
0.000120000000000509,0.0337549688901543,1
0.0014783999999992,0.0337549688901543,1
8.10666666662282e-05,0.0337549688901543,1
2.9866666666103e-05,0.0337549688901543,1
8.74666666670169e-05,0.0337549688901543,1
5.71428571432296e-05,0.0337549688901543,1
0.000100266666664593,0.0337549688901543,1
0.00271466666666666,0.0183111448978662,1
0.000469333333333329,0.0183111448978662,1
5.33333333332742e-06,0.0183111448978662,1
0.000154666666666642,0.0183111448978662,1
0.000197333333333361,0.0183111448978662,1
0.000240000000000018,0.0183111448978662,1
0.000138666666666636,0.0183111448978662,1
5.33333333334637e-06,0.0183111448978662,1
1.59999999999633e-05,0.0183111448978662,1
0.000131999999999982,0.0183111448978662,1
0.000195999999999944,0.0183111448978662,1
0.000121333333333346,0.0183111448978662,1
0.000132000000000048,0.0183111448978662,1
2.53333333333005e-05,0.0183111448978662,1
6.93333333333228e-05,0.0183111448978662,1
0.000842666666666623,0.0183111448978662,1
6.40000000001564e-05,0.0183111448978662,1
0.000261333333333404,0.0183111448978662,1
0.000538666666666638,0.0183111448978662,1
0.00154133333333356,0.0183111448978662,1
0.000291999999999927,0.0183111448978662,1
0.000522666666667035,0.0183111448978662,1
0.000174666666666734,0.0183111448978662,1
0.000191999999999787,0.0183111448978662,1
0.000302666666666677,0.0183111448978662,1
0.00013200000000001,0.0183111448978662,1
0.000517333333333253,0.0183111448978662,1
9.06666666667367e-05,0.0183111448978662,1
0.000106666666666624,0.0183111448978662,1
0.000101333333333316,0.0183111448978662,1
0.00161466666666626,0.0183111448978662,1
0.00123066666666605,0.0183111448978662,1
7.86666666666789e-05,0.0183111448978662,1
0.000191999999999787,0.0183111448978662,1
0.0525200000000007,0.0183111448978662,1
0.000911999999999387,0.0183111448978662,1
7.46666666666976e-05,0.0183111448978662,1
2.66666666665803e-05,0.0183111448978662,1
0.000313333333332972,0.0183111448978662,1
0.000324000000000138,0.0183111448978662,1
0.000153333333333471,0.0183111448978662,1
5.33333333323268e-06,0.0183111448978662,1
5.33333333330847e-06,0.0183111448978662,1
8.93333333334285e-05,0.0183111448978662,1
0.000330666666666186,0.0183111448978662,1
0.000111999999999819,0.0183111448978662,1
1.06666666666169e-05,0.0183111448978662,1
0.000174666666666459,0.0183111448978662,1
0.000165333333333662,0.0183111448978662,1
8.93333333336559e-05,0.0183111448978662,1
2.53333333331016e-05,0.0183111448978662,1
0.000110666666666833,0.0183111448978662,1
0.000138666666666551,0.0183111448978662,1
8.53333333338451e-05,0.0183111448978662,1
0.00112533333333286,0.0183111448978662,1
0.00275199999999953,0.0183111448978662,1
0.000750666666666844,0.0183111448978662,1
0.000837333333332803,0.0183111448978662,1
0.00149866666666597,0.0183111448978662,1
0.000270666666666978,0.0183111448978662,1
0.000281333333333424,0.0183111448978662,1
0.00166933333333582,0.0183111448978662,1
0.00244266666666415,0.0183111448978662,1
7.46666666664702e-05,0.0183111448978662,1
0.000228000000000131,0.0183111448978662,1
0.00243600000000041,0.0183111448978662,1
0.000229333333333856,0.0183111448978662,1
8.07793566946316e-28,0.0183111448978662,1
0.000142666666666475,0.0183111448978662,1
0.000313333333333824,0.0183111448978662,1
0.427685333333314,0.0183111448978662,1
6.93333333336165e-05,0.0183111448978662,1
1.60000000001528e-05,0.0183111448978662,1
0.00017599999999918,0.0183111448978662,1
3.20000000000024e-05,0.0183111448978662,1
0.000261333333333176,0.0183111448978662,1
0.000409333333332467,0.0183111448978662,1
0.00017466666666716,0.0183111448978662,1
8.93333333342243e-05,0.0183111448978662,1
0.000405333333331444,0.0183111448978662,1
0.000345333333334623,0.0183111448978662,1
0.000549333333334032,0.0183111448978662,1
0.000228000000000131,0.0183111448978662,1
0.000206666666665874,0.0183111448978662,1
2.53333333331205e-05,0.0183111448978662,1
6.93333333336165e-05,0.0183111448978662,1
0.00227199999999729,0.0183111448978662,1
0.000255999999999716,0.0183111448978662,1
0.000175999999999862,0.0183111448978662,1
0.000270666666667243,0.0183111448978662,1
0.000101333333334301,0.0183111448978662,1
0.000356000000000899,0.0183111448978662,1
1.26723199999998,0.0183111448978662,1
0.000202666666667086,0.0183111448978662,1
6.80000000001946e-05,0.0183111448978662,1
9.59999999994009e-05,0.0183111448978662,1
0.000111999999999705,0.0183111448978662,1
0.000516000000000039,0.0183111448978662,1
0.000389333333333186,0.0183111448978662,1
5.86666666663932e-05,0.0183111448978662,1
4.26666666664678e-05,0.0183111448978662,1
1.60000000001528e-05,0.0183111448978662,1
6.93333333328586e-05,0.0183111448978662,1
0.000149333333332637,0.0183111448978662,1
6.40000000001564e-05,0.0183111448978662,1
0.00026666666666694,0.0183111448978662,1
0.000576000000000044,0.0183111448978662,1
0.000287999999999112,0.0183111448978662,1
0.000149333333333244,0.0183111448978662,1
0.000266666666667091,0.0183111448978662,1
0.000261333333333025,0.0183111448978662,1
0.000128000000000616,0.0183111448978662,1
0.000208000000000167,0.0183111448978662,1
0.000185333333332678,0.0183111448978662,1
0.000111999999999251,0.0183111448978662,1
0.000325333333332347,0.0183111448978662,1
7.4666666666925e-05,0.0183111448978662,1
0.00019199999999956,0.0183111448978662,1
0.00058133333333214,0.0183111448978662,1
2.53333333328931e-05,0.0183111448978662,1
0,0.0183111448978662,1
0.000144000000000693,0.0183111448978662,1
1.07706014358703e-27,0.0183111448978662,1
0.000133333333334228,0.0183111448978662,1
4.0000000000003e-06,0.0183111448978662,1
3.73333333329319e-05,0.0183111448978662,1
0.000100000000000387,0.0183111448978662,1
0.000592000000002015,0.0183111448978662,1
0.000323999999998471,0.0183111448978662,1
0.00011200000000016,0.0183111448978662,1
0.000159999999998799,0.0183111448978662,1
0.000133333333334607,0.0183111448978662,1
0.000132000000000351,0.0183111448978662,1
0.000399999999996999,0.0183111448978662,1
0.000282666666667244,0.0183111448978662,1
0.00443199999999912,0.0183111448978662,1
0.000202666666668602,0.0183111448978662,1
3.73333333336899e-05,0.0183111448978662,1
3.73333333330835e-05,0.0183111448978662,1
7.46666666673797e-05,0.0183111448978662,1
5.33333333247477e-06,0.0183111448978662,1
0.000196000000001114,0.0183111448978662,1
0.00214933333333567,0.0183111448978662,1
0.000100000000000955,0.0183111448978662,1
0.000277333333331737,0.0183111448978662,1
0.000106666666666776,0.0183111448978662,1
0.000325333333334318,0.0183111448978662,1
0.000325333333333105,0.0183111448978662,1
0.000197333333333702,0.0183111448978662,1
0.000131999999999896,0.0183111448978662,1
0.000111999999999251,0.0183111448978662,1
1.5999999999698e-05,0.0183111448978662,1
3.73333333342962e-05,0.0183111448978662,1
8.53333333317229e-05,0.0183111448978662,1
0.00193466666665892,0.0183111448978662,1
2.53333333326658e-05,0.0183111448978662,1
0.00157866666667083,0.0183111448978662,1
0,0.0183111448978662,1
0.0805290666666661,0.0183111448978662,1
0.00453733333333142,0.0183111448978662,1
0.000197333333330367,0.0183111448978662,1
0.00186666666666903,0.0183111448978662,1
4.26666666670741e-05,0.0183111448978662,1
6.93333333326312e-05,0.0183111448978662,1
0.000229333333334765,0.0183111448978662,1
4.79999999995489e-05,0.0183111448978662,1
3.73333333342962e-05,0.0183111448978662,1
6.93333333347534e-05,0.0183111448978662,1
0.000112000000000008,0.0183111448978662,1
6.93333333342986e-05,0.0183111448978662,1
0.000112000000000615,0.0183111448978662,1
0.000153333333332145,0.0183111448978662,1
6.93333333339955e-05,0.0183111448978662,1
3.19999999993961e-05,0.0183111448978662,1
7.20000000006876e-05,0.0183111448978662,1
0.000287999999997293,0.0183111448978662,1
8.93333333332011e-05,0.0183111448978662,1
0.109518666666684,0.0183111448978662,1
0.0870207999999768,0.0183111448978662,1
0.000132000000000124,0.0183111448978662,1
0.000789333333334202,0.0183111448978662,1
0.000419999999998326,0.0183111448978662,1
0.000495999999997461,0.0183111448978662,1
0.238575999999938,0.0183111448978662,1
6.40000000006112e-05,0.0183111448978662,1
0.000325333333334318,0.0183111448978662,1
0.000238666666667809,0.0183111448978662,1
0.000110666666665526,0.0183111448978662,1
0.000206666666666291,0.0183111448978662,1
0.000121333333332521,0.0183111448978662,1
0.241984000000115,0.0183111448978662,1
3.67747200000028,0.0183111448978662,1
0.0929919999999467,0.0183111448978662,1
0.000330666666664974,0.0183111448978662,1
0.00612666666667197,0.0183111448978662,1
0.000101333333334453,0.0183111448978662,1
3.73333333338414e-05,0.0183111448978662,1
0.000366666666668198,0.0183111448978662,1
0.000165333333332184,0.0183111448978662,1
0.000121333333333128,0.0183111448978662,1
3.73333333341446e-05,0.0183111448978662,1
0.0012200000000046,0.0183111448978662,1
4.79999999995489e-05,0.0183111448978662,1
0.000709333333339349,0.0183111448978662,1
0.000270666666664704,0.0183111448978662,1
0.00390933333333489,0.0183111448978662,1
2.13333333329307e-05,0.0183111448978662,1
0.000741333333331015,0.0183111448978662,1
0.00131200000000101,0.0183111448978662,1
0.000255999999998807,0.0183111448978662,1
2.66666666651023e-05,0.0183111448978662,1
0,0.0183111448978662,1
7.86666666659021e-05,0.0183111448978662,1
0.000208000000000622,0.0183111448978662,1
0.000111999999999251,0.0183111448978662,1
0.000218666666664965,0.0183111448978662,1
6.93333333321765e-05,0.0183111448978662,1
8.53333333341482e-05,0.0183111448978662,1
4.79999999997005e-05,0.0183111448978662,1
4.80000000000036e-05,0.0183111448978662,1
8.93333333331254e-05,0.0183111448978662,1
0.000133333333333849,0.0183111448978662,1
0.000208000000001077,0.0183111448978662,1
0.000186666666666782,0.0183111448978662,1
0.000101333333334301,0.0183111448978662,1
0.000100000000000045,0.0183111448978662,1
0.000165333333333245,0.0183111448978662,1
6.79999999998915e-05,0.0183111448978662,1
3.73333333329319e-05,0.0183111448978662,1
0.000144000000000162,0.0183111448978662,1
0.00019733333333355,0.0183111448978662,1
8.93333333337317e-05,0.0183111448978662,1
3.73333333330835e-05,0.0183111448978662,1
4.79999999998521e-05,0.0183111448978662,1
0,0.0183111448978662,1
7.19999999965948e-05,0.0183111448978662,1
0.000174666666668335,0.0183111448978662,1
0.000277333333331737,0.0183111448978662,1
0.000186666666667388,0.0183111448978662,1
0.00011200000000016,0.0183111448978662,1
0.000654666666661701,0.0183111448978662,1
0.000111999999998341,0.0183111448978662,1
0.000185333333333663,0.0183111448978662,1
0.000165333333331577,0.0183111448978662,1
9.59999999987946e-05,0.0183111448978662,1
3.73333333336899e-05,0.0183111448978662,1
5.3333333330811e-06,0.0183111448978662,1
4.66666666670365e-05,0.0183111448978662,1
0.00014933333333294,0.0183111448978662,1
0.000138666666665566,0.0183111448978662,1
1.59999999992433e-05,0.0183111448978662,1
0.000121333333331612,0.0183111448978662,1
1.59999999992433e-05,0.0183111448978662,1
5.73333333347903e-05,0.0183111448978662,1
1.46666666660488e-05,0.0183111448978662,1
0.000277333333335982,0.0183111448978662,1
0.000995999999999886,0.0183111448978662,1
0.000931999999998669,0.0183111448978662,1
7.46666666667734e-05,0.0183111448978662,1
0.00034666666666543,0.0183111448978662,1
0.000287999999998506,0.0183111448978662,1
2.66666666672245e-05,0.0183111448978662,1
0.000223999999998501,0.0183111448978662,1
1.59999999992433e-05,0.0183111448978662,1
0.000325333333325829,0.0183111448978662,1
0.000302666666670846,0.0183111448978662,1
0.000325333333326436,0.0183111448978662,1
0.000495999999996551,0.0183111448978662,1
0.000112000000002889,0.0183111448978662,1
0.000143999999998647,0.0183111448978662,1
0.000117333333333241,0.0183111448978662,1
7.46666666673797e-05,0.0183111448978662,1
5.33333333429376e-06,0.0183111448978662,1
0.00132666666666577,0.0183111448978662,1
0.000325333333334621,0.0183111448978662,1
0.00025999999999983,0.0183111448978662,1
0.00481599999999051,0.0183111448978662,1
0.000238666666667203,0.0183111448978662,1
0.000186666666668449,0.0183111448978662,1
2.13333333317181e-05,0.0183111448978662,1
6.93333333336923e-05,0.0183111448978662,1
3.73333333327804e-05,0.0183111448978662,1
0.000356000000003324,0.0183111448978662,1
0.000261333333331585,0.0183111448978662,1
0.000121333333334871,0.0183111448978662,1
6.80000000013315e-05,0.0183111448978662,1
4.79999999995489e-05,0.0183111448978662,1
3.19999999996993e-05,0.0183111448978662,1
4.79999999995489e-05,0.0183111448978662,1
0.000174666666665834,0.0183111448978662,1
0.000228000000001344,0.0183111448978662,1
0.00111333333333055,0.0183111448978662,1
1.46666666676404e-05,0.0183111448978662,1
0.00105599999999978,0.0183111448978662,1
0.00029200000000438,0.0183111448978662,1
0.000688000000002932,0.0183111448978662,1
0.000229333333336736,0.0183111448978662,1
0.000752000000008394,0.0183111448978662,1
7.86666666667358e-05,0.0183111448978662,1
0.00337599999998495,0.0183111448978662,1
0.000197333333334915,0.0183111448978662,1
0.00323733333332272,0.0183111448978662,1
0.000629333333336312,0.0183111448978662,1
3.20000000003056e-05,0.0183111448978662,1
3.73333333333867e-05,0.0183111448978662,1
3.19999999984866e-05,0.0183111448978662,1
0.000101333333332785,0.0183111448978662,1
0.000249333333335184,0.0183111448978662,1
0.000153333333332903,0.0183111448978662,1
0.000261333333335829,0.0183111448978662,1
0.00263866666665041,0.0183111448978662,1
8.53333333317229e-05,0.0183111448978662,1
9.06666666657135e-05,0.0183111448978662,1
0.000229333333331279,0.0183111448978662,1
0.000228000000000889,0.0183111448978662,1
8.53333333365736e-05,0.0183111448978662,1
6.93333333333891e-05,0.0183111448978662,1
2.13333333335371e-05,0.0183111448978662,1
7.46666666673797e-05,0.0183111448978662,1
0.000784000000003849,0.0183111448978662,1
0.00225466666664674,0.0183111448978662,1
0.000389333333335536,0.0183111448978662,1
0.000202666666669208,0.0183111448978662,1
0.00122133333333287,0.0183111448978662,1
0.00237199999999044,0.0183111448978662,1
0.000549333333329484,0.0183111448978662,1
5.73333333339566e-05,0.0183111448978662,1
0.000101333333335211,0.0183111448978662,1
0.00116666666667,0.0183111448978662,1
0.00027733333333295,0.0183111448978662,1
0.000112000000002585,0.0183111448978662,1
6.93333333364208e-05,0.0183111448978662,1
4.26666666670741e-05,0.0183111448978662,1
1.60000000010623e-05,0.0183111448978662,1
3.19999999978803e-05,0.0183111448978662,1
0.000111999999998947,0.0183111448978662,1
0.000357333333335836,0.0183111448978662,1
0.00031466666666088,0.0183111448978662,1
0.000399999999999272,0.0183111448978662,1
0.00019733333333067,0.0183111448978662,1
0.00017466666666553,0.0183111448978662,1
4.80000000022774e-05,0.0183111448978662,1
0.000153333333333054,0.0183111448978662,1
0.000165333333332184,0.0183111448978662,1
0.0540519999999498,0.0183111448978662,1
9.99999999996665e-05,0.0183111448978662,1
0.00011200000000016,0.0183111448978662,1
9.59999999997041e-05,0.0183111448978662,1
4.66666666677944e-05,0.0183111448978662,1
0.000101333333330966,0.0183111448978662,1
0.000442666666662709,0.0183111448978662,1
0.000208000000002896,0.0183111448978662,1
0.000143999999998344,0.0183111448978662,1
0.000217333333336697,0.0183111448978662,1
0.000277333333335982,0.0183111448978662,1
9.60000000009168e-05,0.0183111448978662,1
1.59999999992433e-05,0.0183111448978662,1
7.46666666667734e-05,0.0183111448978662,1
5.33333333368743e-06,0.0183111448978662,1
0.000160000000000315,0.0183111448978662,1
0.000324000000002109,0.0183111448978662,1
0.00132799999999843,0.0183111448978662,1
0.00133866666667369,0.0183111448978662,1
0.000528000000002011,0.0183111448978662,1
0.00017466666666553,0.0183111448978662,1
0.000144000000001375,0.0183111448978662,1
0.000666666666665454,0.0183111448978662,1
0.00115733333333287,0.0183111448978662,1
0.00044133333333444,0.0183111448978662,1
0.000197333333333096,0.0183111448978662,1
0.00139200000001451,0.0183111448978662,1
0.000144000000004104,0.0183111448978662,1
0.000432000000001094,0.0183111448978662,1
8.53333333305103e-05,0.0183111448978662,1
1.59999999983338e-05,0.0183111448978662,1
0.00013866666666314,0.0183111448978662,1
0.00314133333335818,0.0183111448978662,1
0.000202666666664964,0.0183111448978662,1
0.000325333333333712,0.0183111448978662,1
0.000282666666667244,0.0183111448978662,1
0.000111999999999251,0.0183111448978662,1
3.20000000009119e-05,0.0183111448978662,1
0.000196000000000432,0.0183111448978662,1
0.000261333333336132,0.0183111448978662,1
5.33333333332363e-05,0.0183111448978662,1
0.000133333333334607,0.0183111448978662,1
0.000197333333339765,0.0183111448978662,1
0.000133333333333697,0.0183111448978662,1
6.93333333342986e-05,0.0183111448978662,1
9.06666666681388e-05,0.0183111448978662,1
8.53333333341482e-05,0.0183111448978662,1
0.000121333333334265,0.0183111448978662,1
0.000549333333333425,0.0183111448978662,1
9.06666666638945e-05,0.0183111448978662,1
6.40000000006112e-05,0.0183111448978662,1
0.000110666666665829,0.0183111448978662,1
0.000101333333335514,0.0183111448978662,1
0.010335999999992,0.0183111448978662,1
6.93333333327828e-05,0.0183111448978662,1
6.80000000013315e-05,0.0183111448978662,1
0.000159061316287879,1.20456816908899e-05,2
0.000138716264204545,1.20456816908899e-05,2
0.000310724431818182,1.20456816908899e-05,2
0.0001708984375,1.20456816908899e-05,2
8.27673709753788e-05,1.20456816908899e-05,2
0.000245250355113636,1.20456816908899e-05,2
0.000110973011363636,1.20456816908899e-05,2
0.000127156575520833,1.20456816908899e-05,2
0.000105424360795455,1.20456816908899e-05,2
0.000400890003551136,1.20456816908899e-05,2
0.000279353215144231,1.20456816908899e-05,2
0.000296297940340909,1.20456816908899e-05,2
0.000400890003551136,1.20456816908899e-05,2
0.000404589103929924,1.20456816908899e-05,2
0.000457208806818182,1.20456816908899e-05,2
0.000136866714015152,1.20456816908899e-05,2
8.13802083333333e-05,1.20456816908899e-05,2
0.000672496448863636,1.20456816908899e-05,2
0.000415686405066288,1.20456816908899e-05,2
0.000611738725142045,1.20456816908899e-05,2
0.000660289417613636,1.20456816908899e-05,2
0.000227494673295455,1.20456816908899e-05,2
0.000301014293323864,1.20456816908899e-05,2
0.000715313535748106,1.20456816908899e-05,2
0.0373324924045139,1.20456816908899e-05,2
0.00114080255681818,1.20456816908899e-05,2
0.00054931640625,1.20456816908899e-05,2
0.000184215198863636,1.20456816908899e-05,2
0.00500556098090278,1.20456816908899e-05,2
0.00105048285590278,1.20456816908899e-05,2
0.000281131628787879,1.20456816908899e-05,2
0.000285200639204546,1.20456816908899e-05,2
0.00165164831912879,1.20456816908899e-05,2
0.000390625,1.20456816908899e-05,2
0.000713556463068182,1.20456816908899e-05,2
0.000643643465909091,1.20456816908899e-05,2
0.000138253876657197,1.20456816908899e-05,2
0.000149813565340909,1.20456816908899e-05,2
0.000296568259214743,1.20456816908899e-05,2
0.000104967054429945,1.20456816908899e-05,2
0.000175707267992424,1.20456816908899e-05,2
0.000197973006810897,1.20456816908899e-05,2
0.000295115041208791,1.20456816908899e-05,2
0.000107985276442308,1.20456816908899e-05,2
3.92368861607143e-05,1.20456816908899e-05,2
6.103515625e-05,1.20456816908899e-05,2
0.000891269781650641,1.20456816908899e-05,2
6.30473042582417e-05,1.20456816908899e-05,2
0.000158065404647436,1.20456816908899e-05,2
0.000158847906650641,1.20456816908899e-05,2
0.000479673727964744,1.20456816908899e-05,2
0.00140935724431818,1.20456816908899e-05,2
0.000236372514204545,1.20456816908899e-05,2
0.000476543719951923,1.20456816908899e-05,2
0.000188582982772436,1.20456816908899e-05,2
0.000805194561298077,1.20456816908899e-05,2
4.86269101991758e-05,1.20456816908899e-05,2
0.000147110376602564,1.20456816908899e-05,2
0.000107985276442308,1.20456816908899e-05,2
0.000111338856456044,1.20456816908899e-05,2
0.0001220703125,1.20456816908899e-05,2
4.15843921703297e-05,1.20456816908899e-05,2
5.11532738095238e-05,1.20456816908899e-05,2
5.63848586309524e-05,1.20456816908899e-05,2
1.52587890625e-05,1.20456816908899e-05,2
3.37146577380952e-05,1.20456816908899e-05,2
7.29878743489583e-05,1.20456816908899e-05,2
4.53404017857143e-05,1.20456816908899e-05,2
3.84012858072917e-05,1.20456816908899e-05,2
7.29878743489583e-05,1.20456816908899e-05,2
0.000623139880952381,1.20456816908899e-05,2
0.0211635491786859,1.20456816908899e-05,2
0.000189477270776099,1.20456816908899e-05,2
0.000301263271233974,1.20456816908899e-05,2
0.0182661576704545,1.20456816908899e-05,2
0.00113858309659091,1.20456816908899e-05,2
0.000651411576704545,1.20456816908899e-05,2
0.00116299715909091,1.20456816908899e-05,2
0.00632392035590278,1.20456816908899e-05,2
0.0134385850694444,1.20456816908899e-05,2
0.01290283203125,1.20456816908899e-05,2
0.00315755208333333,1.20456816908899e-05,2
0.016693115234375,1.20456816908899e-05,2
0.0075225830078125,1.20456816908899e-05,2
0.004669189453125,1.20456816908899e-05,2
0.000811089409722222,1.20456816908899e-05,2
0.000431315104166667,1.20456816908899e-05,2
0.000274103338068182,1.20456816908899e-05,2
0.001031494140625,1.20456816908899e-05,2
0.00048828125,1.20456816908899e-05,2
0.0029296875,1.20456816908899e-05,2
0.00302191840277778,1.20456816908899e-05,2
0.00106756036931818,1.20456816908899e-05,2
0.000370649857954545,1.20456816908899e-05,2
0.00150824652777778,1.20456816908899e-05,2
0.000294078480113636,1.20456816908899e-05,2
0.000233289930555556,1.20456816908899e-05,2
9.87659801136363e-05,1.20456816908899e-05,2
0.0003814697265625,1.20456816908899e-05,2
0.00354275173611111,1.20456816908899e-05,2
0.000559488932291667,1.20456816908899e-05,2
0.000214301215277778,1.20456816908899e-05,2
0.000336371527777778,1.20456816908899e-05,2
8.74837239583333e-05,1.20456816908899e-05,2
0.00185546875,1.20456816908899e-05,2
0.000884331597222222,1.20456816908899e-05,2
0.00109641335227273,1.20456816908899e-05,2
0.00385520241477273,1.20456816908899e-05,2
0.00219455295138889,1.20456816908899e-05,2
0.00152520073784722,1.20456816908899e-05,2
0.0007781982421875,1.20456816908899e-05,2
0.000596788194444444,1.20456816908899e-05,2
0.00018310546875,1.20456816908899e-05,2
0.00314670138888889,1.20456816908899e-05,2
0.00101793077256944,1.20456816908899e-05,2
0.00187322443181818,1.20456816908899e-05,2
0.000363991477272727,1.20456816908899e-05,2
0.000803629557291667,1.20456816908899e-05,2
0.000602891710069444,1.20456816908899e-05,2
0.000393337673611111,1.20456816908899e-05,2
0.002984619140625,1.20456816908899e-05,2
0.000328911675347222,1.20456816908899e-05,2
